source,title,authors,year,venue,doi,url,abstract
Google Scholar,MarkTune: Improving the quality-detectability trade-off in open-weight llm watermarking,"Y Zhao, ZS Wu, A Block",2025,arXiv preprint arXiv:2512.04044,,https://arxiv.org/abs/2512.04044,"… Text editing is common in practical LLM usage and can weaken watermark signals. We evaluate watermark robustness against four widely used textediting attacks: word deletion, …"
Google Scholar,Entropy-Aware Watermarking for Code Generation Models,"Y Shi, S Bao, H Wu, J Ye, X Zhang",2025,International Conference on Machine …,,https://link.springer.com/chapter/10.1007/978-981-95-7820-7_13,… watermarking in low-entropy code generation and analyze the role of entropy dynamics in watermark embedding. … Coder as the foundation LLM for all experiments in this work. …
Google Scholar,"Dipmark: A stealthy, efficient and resilient watermark for large language models","Y Wu, Z Hu, H Zhang, H Huang",2023,,,https://openreview.net/forum?id=FhZi7r4nzA,"… This innovation represents a significant step forward in LLM watermarking, ensuring both the … insights that are valuable for the industrial deployment of LLM watermarking technologies. …"
Google Scholar,Watermarking Large Vision-Language Models: The Vision Encoder is all You Need,"B Addad, K Kapusta, O Bettan",2026,… of the,,https://dl.acm.org/doi/abs/10.1145/3785353.3815079,… The resulting merged representation is subsequently fed into a Large Language Model (LLM) … This means manual code inspection is necessary to extract the hidden layer h essential to …
Google Scholar,Synthetic Text Detection in the Age of Large Language Models: Watermark vs. Automatic Detection,A Uchendu,2026,Proceedings of the 64th Annual Meeting of the …,,https://aclanthology.org/2026.acl-industry.9/,"… these texts, generated using the watermark schema, provided the key is … Watermarking LLM perform in synthetic text detection? See Table 1 for description of the six different watermark …"
Google Scholar,Watermarking degrades alignment in language models: Analysis and mitigation,"A Verma, NH Phan, S Trivedi",2025,arXiv preprint arXiv:2506.04462,,https://arxiv.org/abs/2506.04462,… Responses are scored by GPT-4o-Mini serving as an LLM … under KGW watermarking than under Gumbel watermarking. This … can severely impact domain-specific tasks such as code …
Google Scholar,Learning to Follow In-Context Watermark Instructions via Self-Distillation,"Y Liu, T Chen, X Zhao, D Song, Y Bu",2026,arXiv preprint arXiv:2608.29030,,https://arxiv.org/abs/2608.29030,… Our code is available at https://github.com/yepengliu/ICW-IF. … Most existing LLM watermarking techniques are designed for model owners and require access to the internal sampling …
Google Scholar,Shall we always use LLM Watermarking?,"F Betti, M Dervishi, A Vitto, T Mammadov, C Zhang…",,ellis.unimore.it,,https://www.ellis.unimore.it/media/project_reports/llm_watermarking_report_final.pdf,"… The code for implementing watermarking and for generating watermarked text draws heavily from the approach detailed in [2]. For the experiments, the Llama 13B model was utilized. …"
Google Scholar,Watermarking conditional text generation for ai detection: Unveiling challenges and a semantic-aware watermark remedy,"Y Fu, D Xiong, Y Dong",2024,Proceedings of the AAAI Conference on …,,https://ojs.aaai.org/index.php/AAAI/article/view/29756,"… (2023) introduced a novel watermarking scheme that enables the watermark to convey meaningful messages such as user IDs or LLM names, expanding its purpose beyond merely in…"
Google Scholar,Toward Stronger Code Watermarking: A Grammar-Driven Approach to Optimizing the Trade-off Between Quality and Detectability,"L Yu, A Liu, S Li",2026,arXiv preprint arXiv:2607.10210,,https://arxiv.org/abs/2607.10210,"… quality and watermark detectability. In this paper, we propose a novel code watermarking … • We propose a grammar-driven watermarking method called GDW, tailored for LLM-based …"
Google Scholar,Signature vs. substance: Evaluating the balance of adversarial resistance and linguistic quality in watermarking large language models,"W Guo, A Smith, A Uchendu",2025,,,https://ieeexplore.ieee.org/abstract/document/11416074/?casa_token=a0gJzPoHUAYAAAAA:SN1I4qIacJH7afyyWP0hrlh0jTcQ2y8z8qARzJ0VoJz2aqRqcH9icrFlempKB1BTHJjH3OLj,"… adoption by LLM developers. In this work, we evaluate the robustness of several watermarking … enhances watermark detection in low-entropy scenarios like code generation. Traditional …"
Google Scholar,Srcmarker: Dual-channel source code watermarking via scalable code transformations,"B Yang, W Li, L Xiang, B Li",2024,,,https://ieeexplore.ieee.org/abstract/document/10646683/?casa_token=VPdhcSMjF1UAAAAA:HAv3PIu77X3UUEXR-F57QLJqbCmN61qiy9n5x2fjncQNmH-Opo3Dk7UzArMXF-QcqxCszGk1,… Consider an adversary aiming at removing the watermark from code produced by a large language model. If it had a model large and powerful enough to generate perfectly functioning …
Google Scholar,Windtalkers: Watermarking Open-Source LLMs with Ciphered-Instruction,"Y Ma, P Li, Y Chen, X Zhang, H Yan, Q Guo, D Lin, L Li",,openreview.net,,https://openreview.net/forum?id=US1UwMHHtS,"… the watermarking requirements and the model’s general-purpose capabilities. … watermark, our method excels in each. First, its detectability is straightforward: an un-watermarked LLM is …"
Google Scholar,Warfare: Breaking the watermark protection of AI-Generated Content,"G Li, Y Chen, J Zhang, S Guo, H Qiu, G Wang…",2023,arXiv preprint arXiv …,,https://arxiv.org/abs/2310.07726,"… Watermarking is a promising solution for content attribution and verification, but … ) Watermark removal, where adversaries erase embedded marks to evade regulation, and (2) Watermark …"
Google Scholar,An undetectable watermark for generative image models,"S Gunn, X Zhao, D Song",2025,International Conference on Learning …,,https://proceedings.iclr.cc/paper_files/paper/2025/hash/1331202ea3bb0a53ae897af0bb16e309-Abstract-Conference.html,"… a student using generative AI for class might find a watermark … error-correcting code, or pseudorandom code (PRC), a … We therefore refer to our scheme as the PRC watermark in …"
Google Scholar,WaterMoE: Expert-Routing-based Watermarking for High Fidelity and Efficiency,"Z Sun, Q Jiang, S Sheng, L Xiang",2026,arXiv preprint arXiv:2607.13099,,https://arxiv.org/abs/2607.13099,"… To address i) and ii), we propose an LLM watermarking scheme WaterMoE for the … , code generation, reasoning tasks and instruction following to evaluate the watermark detection rate, …"
Google Scholar,AdaptiveWatermark: Dynamic Watermarking for Large Language Models with Agent,"Q Peng, D Li",2025,,,https://ieeexplore.ieee.org/abstract/document/11354683/?casa_token=znvD1kEjs6oAAAAA:GlZUSJB62A9JynpZekFxabvwTK4xNDSzVoGqw8IsiCxctqF4OioH0iCCEK9OBYFCWP-cdVII,… detection agent identifies the watermark and provides feedback … the impact of watermarking on the output quality of the LLM. • … marking for code datasets against neural code completion …
Google Scholar,Backdoor Watermarking for Continuous Prompt Learning Models in Industrial Systems,"K Chen, C Pang, X Wang, T Liang, J Shen",2026,ACM Transactions on …,,https://dl.acm.org/doi/abs/10.1145/3820766,… for generative AI models in Industry 5.0 systems. … watermarking framework tailored for copyright protection in prompt-based LLMs. Our approach introduces a backdoor watermarking …
Google Scholar,Morphmark: Flexible adaptive watermarking for large language models,"Z Wang, T Gu, B Wu, Y Yang",2025,… of the 63rd Annual Meeting of the …,,https://aclanthology.org/2025.acl-long.240/,"… No free lunch in llm watermarking: Trade-offs in watermarking design choices. In The Thirty-… Before, we discuss an extreme case of code generation which make MorphMark low …"
Google Scholar,RLSpoofer: A Lightweight Evaluator for LLM Watermark Spoofing Resilience,"H Huang, X Gong, Y Zhang, H Zheng…",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2604.11546,"… In this paper, we study watermark resilience against spoofing … and zero access to the watermarking internals or detectors. … tance of current LLM watermarking paradigms, providing a …"
Google Scholar,Toward Resilient Watermark Detection: Stability-Aware Statistical Features for Machine-Generated Text,"S Mansouri, M Marvania, A Safikhani",,openreview.net,,https://openreview.net/forum?id=lIr8kHs8gI,"… Watermarking provides a promising avenue, yet existing detectors exhibit sharp … watermark detection, highlighting stability-based features as a promising direction for safeguarding LLM …"
Google Scholar,Bimark: Unbiased multilayer watermarking for large language models,"X Feng, H Zhang, Y Zhang, LY Zhang, S Pan",2025,arXiv preprint arXiv …,,https://arxiv.org/abs/2506.21602,… LLM watermarking aims to address the urgent need to differentiate model-… Text watermarking (Fang et al.… work on inference-time watermarking around the three key capacities in LLM …
Google Scholar,AgentMark: Utility-Preserving Behavioral Watermarking for Agents,"K Huang, J Tan, Y Wei, W Li, Z Zhang…",2026,Proceedings of the …,,https://aclanthology.org/2026.acl-long.573/,"… At each round, an LLM agent would otherwise make an implicit planning-… then watermarking only through how the planning behavior is sampled from Pt. Formally, we denote the LLM-…"
Google Scholar,""" AI Watermarking"": Bridging Policy Discourse and Technical Capabilities","A Fábrega, A Bhattacharya, M Christ, S Park",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2606.28331,"… This work performs a critical analysis of the policy discourse surrounding generative AI content … published papers on their watermark schemes and have released open-source code, it is …"
Google Scholar,CurveMark: Detecting AI-generated text via probabilistic curvature and dynamic semantic watermarking,"Y Zhang, X Jiang, H Sun, Y Zhang, D Tong",2025,Entropy,,https://www.mdpi.com/1099-4300/27/8/784,"… [27], who proposed optimized adaptive attacks against LLM watermarks that can effectively bypass watermark detection even without knowing the specific watermarking method. …"
Google Scholar,On Protecting Agentic Systems' Intellectual Property via Watermarking,"L Wang, Z Li, Y Xie, S Wang, D She, W Wang…",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2602.08401,"… Crucially, existing LLM watermarking techniques fail in this domain because real-world agentic … Cho, and SJ Hwang, “Distilling llm agent into small models with retrieval and code tools,” …"
Google Scholar,Two halves make a whole: how to reconcile soundness and robustness in watermarking for large language models,"L Fan, C Tang, W Yang, HS Zhou",2024,Cryptology ePrint Archive,,https://eprint.iacr.org/2024/2062,"… of the security properties when we study watermarking for LLM-generated content. Here, … The error correcting code will ensure that if the watermark is modified slightly the signature …"
Google Scholar,Machine learning and watermarking for accurate detection of AI-generated phishing emails,"A Brissett, J Wall",2025,Electronics,,https://www.mdpi.com/2079-9292/14/13/2611,"… to recognise that the content had been generated by an LLM. As discussed in Section 2.1, this form of tagging is known as a soft watermark because it did not affect how the message …"
Google Scholar,Catch-22: On the Fundamental Tradeoff Between Detectability and Robustness in LLM Watermarking,"K Pratihar, D Mukhopadhyay",,Forty-third International Conference on …,,https://openreview.net/forum?id=097IlaUfQY,… We present inference-time LLM watermarking as a hypothesis test under output editing and show that watermark infor… Marking code without breaking it: Code watermarking for detecting …
Google Scholar,Detecting benchmark contamination through watermarking,"T Sander, P Fernandez, S Mahloujifar…",2025,arXiv preprint arXiv …,,https://arxiv.org/abs/2502.17259,"… Before release, she rephrases the original benchmark dataset while embedding a non-intrusive LLM watermark. This rephrasing does not change the utility of the benchmark. Bob …"
Google Scholar,Watermark-based Detection and Attribution of AI-Generated Image,"Z Jiang, M Guo, Y Hu, NZ Gong",,openreview.net,,https://openreview.net/forum?id=O08nfMzc93,"… Suppose we are given a generative AI model, which is deployed as a GenAI service. A … default parameter settings in the publicly available code. For each GenAI model, we train a …"
Google Scholar,Copyright protection for large language model eaas via unforgeable backdoor watermarking,"C Kong, J Chen, S Tan, Z Yin, X Zhang",2024,International Conference on …,,https://link.springer.com/chapter/10.1007/978-3-031-78498-9_1,"… To protect the copyright of LLMs for EaaS, we propose a backdoor watermarking method by … , establishes a direct link between the watermark and the copyright owner. Experimental …"
Google Scholar,Revealing weaknesses in text watermarking through self-information rewrite attacks,"Y Cheng, H Guo, Y Li, L Sigal",2025,arXiv preprint arXiv:2505.05190,,https://arxiv.org/abs/2505.05190,… text is that we find this leads LLM to take shortcuts: LLM tend to directly take the content from the … We will release our code to the community to facilitate further research in developing …
Google Scholar,Optimal estimation of watermark proportions in hybrid ai-human texts,"X Li, G Wen, W He, J Wu, Q Long, WJ Su",2025,arXiv preprint arXiv:2506.22343,,https://arxiv.org/abs/2506.22343,"… watermarking methods that embed imperceptible yet statistically verifiable signals into LLM… These watermarking techniques facilitate reliable detection of synthetic text, enabling one to …"
Google Scholar,Towards Reliable Marking and Verification of AI-Generated Text via Geometry-aware Sentence-level Watermarking,"Y Ren, P Guo, Y Cao",,Forty-third International Conference on Machine …,,https://openreview.net/forum?id=r0sWQkr3Jx,… low Watermark Success Rate (WSR). We show that low WSR in sentencelevel watermarking … societal impacts beyond those already well studied in prior work on LLM watermarking. …
Google Scholar,Provable Robust Watermarking for AI-Generated Text,"XZP Ananth, LLYX Wang",,cs.cmu.edu,,http://www.cs.cmu.edu/~leili/pubs/zhao2024provable.pdf,"… LLM watermarks. We propose a robust and high-quality watermark method, Unigram-Watermark… We prove that our watermark method enjoys guaranteed generation quality, correctness …"
Google Scholar,Majority bit-aware watermarking for large language models,"J Xu, R Hu, O Kotevska, Z Zhang",2025,arXiv preprint arXiv:2508.03829,,https://arxiv.org/abs/2508.03829,"… for multi-bit watermarking of LLMgenerated content. By encoding the message into the selection of green shards, this paradigm effectively relaxes watermark detectability from the green …"
Google Scholar,SSRDWater: A Robust and Secure Watermarking of Large Language Models via Sentence-Level Semantic Relational Dependencies,"X Deng, T Zhou, D Min, G Zhu, K Yu…",2026,ICASSP,,https://ieeexplore.ieee.org/abstract/document/11462181/?casa_token=p2-U2c8LfFkAAAAA:pyqLZQHKtEG5uGP9kOmDlTuOdiaFgJtY5nse06nfea_qx1ftElwKZRGCkPhmFbptUlLhofYC,… Our code is available at github.com/maplefan/… text watermarking approach that embeds watermark signals by controlling the semantic similarity between consecutive sentences in LLM-…
Google Scholar,WatME: Towards lossless watermarking through lexical redundancy,"L Chen, Y Bian, Y Deng, D Cai, S Li…",2024,Proceedings of the …,,https://aclanthology.org/2024.acl-long.496.pdf,"… Watermarking with Mutual Exclusion (WatME), a novel approach leveraging linguistic prior knowledge of inherent lexical redundancy in LLM … Our code will be released to facilitate future …"
Google Scholar,Pmark: Towards robust and distortion-free semantic-level watermarking with channel constraints,"J Huo, S Liu, B Wang, J Zhang, Y Yan…",2026,International …,,https://proceedings.iclr.cc/paper_files/paper/2026/hash/2d8911db9ecedf866015091b28946e15-Abstract-Conference.html,… the watermark code space is defined as E = {e ∈ 2P(U) | |e| = γ|P(U)|}. The watermark code … Watermax: breaking the llm watermark detectability-robustnessquality trade-off. Advances in …
Google Scholar,TimeMark: A Trustworthy Time Watermarking Framework for Exact Generation-Time Recovery from AIGC,"S Che, S Du, G Gao",2026,arXiv preprint arXiv:2604.12216,,https://arxiv.org/abs/2604.12216,"… in the literature on LLM watermarking, namely the need for trustworthy time watermark in the … We transform the it into a redundant codeword using an error-correcting code so that the …"
Google Scholar,WeaveMark: Robust and Scalable Multi-bit LLM Watermarking via Coded Payload Spreading,"GH Park, JH Lee, HY Kwak, DY Yun",2026,arXiv preprint arXiv:2609.02177,,https://arxiv.org/abs/2609.02177,"… -bit LLM watermarking scheme based on … code, and preserving text quality through unbiased multilayer reweighting. It further introduces dedicated zero-bit layers for reliable watermark …"
Google Scholar,Advancing beyond identification: Multi-bit watermark for large language models,"KY Yoo, W Ahn, N Kwak",2024,Proceedings of the,,https://aclanthology.org/2024.naacl-long.224/,"… code using a zero-bit watermarking scheme. For instance, when following the zero-bit watermarking … based text watermarking for detection of large language model generated text. arXiv …"
Google Scholar,Mitigating watermark forgery in generative models via randomized key selection,"T Aremu, N Hussein, M Nwadike, S Poppi…",2025,arXiv preprint arXiv …,,https://arxiv.org/abs/2507.07871,… insert an inauthentic watermark into content not generated by the provider to falsely attribute it to the provider’s LLM. For example… (iv) release our implementation as open-source code1. …
Google Scholar,VOW: Verifiable and Oblivious Watermark Detection for Large Language Models,"X Luan, Y Zhang, P Su, F Lei, M Sun",2026,arXiv preprint arXiv:2604.27666,,https://arxiv.org/abs/2604.27666,… Large Language Model (LLM) watermarking is crucial for … -llm-watermark The repository provides the necessary code and … The artifacts are organized as follows: • Source Code: The …
Google Scholar,I know you did not write that! a sampling based watermarking method for identifying machine generated text,"KE Keleş, ÖK Gürbüz, M Kutlu",2025,Proceedings of the 1stworkshop …,,https://aclanthology.org/2025.genaidetect-1.11/,… ii) We share both our code and dataset to ensure reproducibility of our results and help other … Let LLM be a large language model and LLMw is its version with watermarking feature. In …
Google Scholar,Factuality beyond coherence: Evaluating LLM watermarking methods for medical texts,"RP Hastuti, RA Rajagede, MA Ghanim…",2025,arXiv preprint arXiv …,,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.818.pdf,… This work investigates the implementation of existing LLM watermarking methods in medical texts. We note that applying these methods without consideration of domain-specific …
Google Scholar,Sandcastles in the Storm: Revisiting the (Im) possibility of Strong Watermarking,"FY Harel-Canada, B Erol, C Choi, J Liu…",2025,arXiv preprint arXiv …,,https://arxiv.org/abs/2505.06827,"… LLM-based quality oracles remain inconsistent, limiting the feasibility of using them to guide watermark … of watermark-focused attacks. Collectively, these errors highlight a key limitation: …"
Google Scholar,"Overview of PAN 2026: Voight-Kampff Generative AI Detection, Text Watermarking, Multi-author Writing Style Analysis, Generative Plagiarism Detection, and …","J Bevendorff, M Fröbe, A Greiner-Petter…",2026,… on Information Retrieval,,https://link.springer.com/chapter/10.1007/978-3-032-21321-1_32,"… generative AI, it has recently received renewed attention and novel methods have been developed. With Text Watermarking, … the style of an LLM, participants embed a watermark into an …"
Google Scholar,Inaccessible entropy for watermarking generative agents,"D Alabi, LR Varshney",2025,Cryptology ePrint Archive,,https://eprint.iacr.org/2025/256,"… now, a large literature on code-based cryptography. Recent work on pseudorandom error-correcting codes [CG24] show applications of code-based cryptography to watermarking. They …"
Google Scholar,Mirrormark: A distortion-free multi-bit watermark for large language models,"Y Jiang, MK Boroujeny, SS Kumar, K Zeng",2026,,,https://openreview.net/forum?id=3GNaNi9xnt,… We adhere to the ICLR Code of Ethics. All research was … watermarking: the watermark can be detected algorithmically without knowledge of the model parameters or access to the LLM …
Google Scholar,Sparse Watermarking in LLMs with Enhanced Text Quality,"DC Hoang, TQH Le, R Chu, P Li, W Zhao, Y Lao…",,openreview.net,,https://openreview.net/forum?id=jbfDg4DgAk,"… In this work, we present a novel type of LLM watermark, Sparse Watermark, which aims to mitigate this trade-off by applying watermarks to a small subset of generated tokens distributed …"
Google Scholar,LR-DWM: Efficient Watermarking for Diffusion Language Models,"O Raban, G Chechik, E Fetaya",2026,Findings of the Association for …,,https://aclanthology.org/2026.findings-acl.2161.pdf,"… the frequency of “green” tokens and flag the text as LLM-… In this setting, the standard AR watermarking toolkit is invalid … agnostic watermarking strategy that adapts ARstyle watermark …"
Google Scholar,Text Watermarking in Latent Space: A Robust Approach Using Variational Autoencoders,"K Harikrishnan, NH Kumar",2025,,,https://ieeexplore.ieee.org/abstract/document/11471976/?casa_token=_6rdY8XyGrYAAAAA:qemNOFswBNhWWtKf8pOBavI-lEpCOlLpV81M8fgkkD-Edjr7rl9S_QaOobS4z5KKmuU-gp89,"… Conversely, watermarking helps mitigate the risks associated with LLM … to watermarking programming code. For their experiments, they employed the Phind-CodeLlama34B-v2 LLM as …"
Google Scholar,Stability-Aware Feature Design for Robust Watermark Detection in Machine-Generated Text,"S Mansouri, M Marvania, A Safikhani",2026,arXiv preprint arXiv:2608.18102,,https://arxiv.org/abs/2608.18102,"… LLM. The adversary does not know the watermark key or parameters and will preserve the … 2024) addresses code’s low entropy by watermarking only highentropy segments, while …"
Google Scholar,Catmark: A context-aware thresholding framework for robust cross-task watermarking in large language models,"Y Zhang, S Liu, X Yang, X Hu",2025,arXiv preprint arXiv:2510.02342,,https://arxiv.org/abs/2510.02342,"… be too permissive for code, harming its correctness, while one set for code will be too restrictive … watermarking strategies, this work paves the way for reliable provenance tracking of LLM …"
Google Scholar,Dataset Watermarking for Closed LLMs with Provable Detection,"P Huang, K Chaudhuri, YX Wang",2026,arXiv preprint arXiv:2605.06865,,https://arxiv.org/abs/2605.06865,"… We study the problem of dataset watermarking. A data owner watermarks a dataset before release so that, if the dataset is later used to train a LLM model, an auditor can detect its …"
Google Scholar,"WATERMARKING AND STEGANOGRAPHY IN AI-GENERATED TEXT: CHARACTER, SYNTACTIC, SEMANTIC, AND HIDDEN MESSAGE EMBEDDING …","ME Durmuşkaya, MU Kabasakaloğlu, EK Çetiner…",,E-BOOK,,https://webupload.gazi.edu.tr/upload/1231/2025/12/26/aabbcaf6-b62b-46b7-8d0a-689972d5667b-ice2025-proceedings-e-book-with-isbn_son.pdf#page=27,"… syntactic and semantic watermarking into the context of LLM-generated text using modern … also expanded to source code, where watermarking has been used to detect LLM-generated …"
Google Scholar,MirrorMark: Generalizable Mirrored Sampling for Multi-bit LLM Watermarking,"Y Jiang, MK Boroujeny, SS Kumar, K Zeng",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2601.22246,"… Watermarking is a promising approach, but most existing methods either provide only … bit LLM watermarking. MirrorMark separates the symbol mapping rule from the base watermarking …"
Google Scholar,An entropy-based text watermarking detection method,"Y Lu, A Liu, D Yu, J Li, I King",2024,… of the 62nd Annual Meeting of the …,,https://aclanthology.org/2024.acl-long.630/,"… Our code and data is … watermarking scheme used in this paper is called KGW, which is to modify the logits generation process of an original LLM M to acquire the watermarked LLM, …"
Google Scholar,Evading watermark based detection of ai-generated content,"Z Jiang, J Zhang, NZ Gong",2023,Proceedings of the,,https://dl.acm.org/doi/abs/10.1145/3576915.3623189,"… watermarking methods [9, 38, 41] embed the encoder into a generative AI model, so the watermark … In UDH, the encoder transforms the watermark into a QR code, maps the QR code to …"
Google Scholar,AGMark: Attention-Guided Dynamic Watermarking for Large Vision-Language Models,"Y Li, X Yi, D Shi, Y Cui, G de Melo, L Wang",2026,Proceedings of the 32nd …,,https://dl.acm.org/doi/abs/10.1145/3770855.3817700,… Who wrote this code? watermarking for code generation. In Proceedings of the 62nd Annual … Unified attacks to large language model watermarks: Spoofing and scrubbing in …
Google Scholar,On the Empirical Power of Goodness-of-Fit Tests in Watermark Detection,"W He, X Li, T Shang, L Shen, W Su…",2026,Advances in neural …,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/1b19bf73c2f341a350f9bd05c204d97b-Abstract-Conference.html,… modify a limited number of LLM-generated tokens to reduce watermark signals while preserving the … conducted in this paper conforms in every respect with the NeurIPS Code of Ethics. …
Google Scholar,SWAN: Semantic Watermarking with Abstract Meaning Representation,"Z Ye, G Dey, C Christodoulopoulos…",2026,Proceedings of the …,,https://aclanthology.org/2026.acl-long.1681/,"… , a novel framework that embeds watermark signatures into … In contrast to existing watermarking methods, which typically … -free: watermark injection is achieved by prompting an LLM to …"
Google Scholar,Blind PRNG Hijacking: An Undetectable Integrity-Preserving Attack Against LLM Watermarking,"Z You, H He, X Yang, X Lu",2026,arXiv preprint arXiv:2605.28632,,https://arxiv.org/abs/2605.28632,… LLM watermarking that is simultaneously (i) blind—requiring no knowledge of the watermark … • A does not alter the watermark embedding algorithm itself; the watermark code executes …
Google Scholar,DualGuard: Dual-stream Large Language Model Watermarking Defense against Paraphrase and Spoofing Attack,"H Li, Y Ren, Y Cao, Y Li, F Fang…",2026,Findings of the …,,https://aclanthology.org/2026.findings-acl.1169/,"… watermark deployment. Defending against spoofing attacks presents a significant challenge, as once LLM-generated text is released, the watermark … applied to code generation …"
Google Scholar,Invismark: Invisible and robust watermarking for ai-generated image provenance,"R Xu, M Hu, D Lei, Y Li, D Lowe…",2025,,,https://ieeexplore.ieee.org/abstract/document/10943441/?casa_token=5b-Wja52Ha0AAAAA:fyyjkcrr0yAIgCD2bbo8qbAmoKbQmMHDIAR5hwG-TjfwWH5TE3duqpJAT61h2t9lDCKJ_BpA,"The proliferation of AI-generated images has intensified the need for robust content authentication methods. We present InvisMark, a novel watermarking technique designed for high-…"
Google Scholar,Watermarking using semantic-aware speculative sampling: from theory to practice,"B Huang, H Zhu, J Piet, B Zhu, JD Lee…",2025,,,https://openreview.net/forum?id=LdIlnsePNt,"… To our knowledge, this is the first formal result on the statistical limits of watermarking. 2. Second, we derive the minimum number of tokens required to watermark LLM outputs. In the …"
Google Scholar,SpARK: An embarrassingly simple sparse watermarking in LLMs with enhanced text quality,"DC Hoang, TQH Le, R Chu, P Li, W Zhao…",2026,Findings of the …,,https://aclanthology.org/2026.findings-eacl.240/,"… In this work, we present a novel type of LLM watermark, Sparse WatermARK (or SpARK), which aims to mitigate this trade-off by applying watermarks to a small subset of generated …"
Google Scholar,Evaluating the robustness and accuracy of text watermarking under real-world cross-lingual manipulations,"MA Ghanim, J Xue, RP Hastuti, M Zheng…",2025,arXiv preprint arXiv …,,https://aclanthology.org/anthology-files/pdf/findings/2025.findings-emnlp.390.pdf,"… watermarking alters the original LLM output, it is crucial to ensure that the impact on text quality is minimal while maintaining the watermark’s … text before the decode stage as well. The …"
Google Scholar,TRACE: A Two-Channel Robust Attribution Watermark via Complementary Embeddings for LLM-Agent Trajectories,"Z Gao, X Li, X Feng, J Jiang, Y Song, Y Sui…",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2607.08400,"… A watermark must therefore survive an adversary with full … knowledge the first agent watermark that is distortion-free in … 4 We introduce the LLM rewriter, to our knowledge the first …"
Google Scholar,The Two Faced Lie: Regulation of Generative AI and Watermarking,A Singh,2024,Available at SSRN 5347736,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5347736,"… of watermarking generative AI content, this paper in Part I dives deep into questioning the merits of the watermarking … The code requires signatories to take into account the transparency …"
Google Scholar,A Sentence-Semantic-Based Watermark for Large Language Models Against Paraphrasing Attacks,"L Zhao, H Wang, T Zhang, L Xu",2025,,,https://ieeexplore.ieee.org/abstract/document/11138005/?casa_token=HjqE7dLyFG8AAAAA:RtFqEguVEkyD3soGURgtCPtUgmUnuh4KkAAdLUHRF7SKDO4Wpp3_SZEd97QEeSLR3V5YehLD,"… watermark method is illustrated as the watermark processor layer in the left part, integrated into this generation pipeline. For clarity, we denote the input to the LLM … code and order code, …"
Google Scholar,SIRA: Exposing Vulnerabilities in Text Watermarking with Self-Information Rewrite Attacks,"Y Cheng, H Guo, Y Li, L Sigal",,openreview.net,,https://openreview.net/forum?id=8Me0Y01mkY,"… find this leads LLM to take shortcuts: LLM tend to directly take the content from the watermark text, … We will release our code to the community to facilitate further research in developing …"
Google Scholar,Can Watermarking Techniques Help Prevent LLM Model Stealing?,"E Boyle, MT Hajiaghayi, K Rezaei, S Shin…",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2607.10794,… Our methods are inspired by watermarking techniques that perturb the logits layer of these models to prevent such attacks. We provide empirical experiments demonstrating the …
Google Scholar,How to trace latent generative model generated images without artificial watermark?,"Z Wang, V Sehwag, C Chen, L Lyu…",2024,arXiv preprint arXiv …,,https://arxiv.org/abs/2405.13360,… 2020) typically add watermark into the images and the images from specific origins can be … Since our method LATENTTRACER does not have any watermarking/fingerprinting process…
Google Scholar,MemMark: State-Evolution Attribution Watermarking for Agent Long-Term Memory Systems,"H Zhang, X Mao, G Dong, Z Li, X Su, K Chen…",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2605.25002,"… watermark that embeds an owner-controlled signal into latent memory-write decisions. At each internal LLM … Since the adapter is the only backend-specific code path, one watermarking …"
Google Scholar,From trade-off to synergy: A versatile symbiotic watermarking framework for large language models,"Y Wang, Y Ren, Y Cao, B Fang",2025,… of the 63rd Annual Meeting of …,,https://aclanthology.org/2025.acl-long.509/,"… watermark as the LLM generates the current token yt. Specifically, at odd positions, the logits-based watermarking … Given a logits distribution generated by the LLM M, we first compute …"
Google Scholar,Watermarking for Factuality: Guiding Vision-Language Models Toward Truth via Tri-layer Contrastive Decoding.,"K Back, S Park, M Kim, M Kwon, SH Lee, H Lee…",2025,EMNLP …,,https://aclanthology.org/anthology-files/pdf/findings/2025.findings-emnlp.444.pdf,"… ’s non-LLM-based evaluation protocol to reduce subjectivity and improve reproducibility. While this is consistent with prior literature, it limits direct comparison to studies that use LLM-…"
Google Scholar,Adaptive Approximately Unbiased Multi-Bit Watermarking for LLM-Generated Text,"K Zhu, Y Wang, J Mo, Y Chen…",2026,,,https://ieeexplore.ieee.org/abstract/document/11633472/?casa_token=XkPlSu7F6vQAAAAA:RYlToFyL1zJqInAoca6MXCj9GiraeXua2OfMB2AleCHVV9YyXOtot6zQXpq7VMGdUV-Ib7Xw,"… answering, and code synthesis [1], [2]. However, the rapid spread of … -bit watermarking, we present AUMAEK, an adaptive approximately unbiased multibit watermarking method for LLM-…"
